divipola5,anio,hurto_personas_total,hurto_vehiculos_total,estupefacientes_operativos,estupe_basuco_cantidad,estupe_marihuana_cantidad,gasto_planeado_total,gasto_vigilancia_armada,gasto_ejecutado_total,num_procesos,num_adjudicados,tasa_competencia_promedio,tasa_adjudicacion,share_vigilancia,tuvo_secop,poblacion,hurto_personas_per_capita,hurto_vehiculos_per_capita,estupefacientes_per_capita,gasto_per_capita,gasto_ejecutado_per_capita,gasto_vigilancia_per_capita
41615,2014,33,23.0,73.0,43.39,5397.6,0.0,0.0,0.0,0.0,0.0,,,,0,18591.0,17.750524447313218,12.37157764509709,39.26631165617772,0.0,0.0,0.0
41615,2015,44,24.0,48.0,42.6,23830.76,0.0,0.0,0.0,0.0,0.0,,,,0,18796.0,23.409236007661203,12.768674185997021,25.537348371994042,0.0,0.0,0.0
41615,2016,42,35.0,22.0,219.4,18742.57,0.0,0.0,0.0,0.0,0.0,,,,0,18994.0,22.112245972412342,18.42687164367695,11.582605033168369,0.0,0.0,0.0
41615,2017,62,22.0,45.0,90.1,103066.33,0.0,0.0,0.0,0.0,0.0,,,,0,19186.0,32.31522985510268,11.466694464713854,23.45460231418743,0.0,0.0,0.0
41615,2018,72,21.0,54.0,156.55,174076.1,0.0,0.0,0.0,0.0,0.0,,,,0,19378.0,37.155537207142125,10.837031685416452,27.86665290535659,0.0,0.0,0.0
41615,2019,76,32.0,33.0,96.0,63874.0,0.0,0.0,0.0,0.0,0.0,,,,0,19566.0,38.84289072881529,16.354901359501177,16.865992026985587,0.0,0.0,0.0
41615,2020,55,18.0,19.0,234.0,39983.0,0.0,0.0,0.0,0.0,0.0,,,,0,25205.0,21.821067248561796,7.141440190438405,7.538186867684984,0.0,0.0,0.0
41615,2021,65,24.0,16.0,81.0,8052.0,320119005.0,320119005.0,106366785.0,4.0,1.0,0.125,0.25,1.0,1,25563.0,25.427375503657633,9.388569416735125,6.259046277823416,12522.747916911161,4160.966435864335,12522.747916911161
41615,2022,104,66.0,26.0,26.65,567244.96,155828110.0,155828110.0,0.0,1.0,0.0,,0.0,1.0,1,25855.0,40.22432798298201,25.52697737381551,10.056081995745503,6027.000966930961,0.0,6027.000966930961
41615,2023,132,77.0,57.0,34.0,1445016.0,0.0,0.0,0.0,0.0,0.0,,,,0,26153.0,50.47222116009635,29.442129010056206,21.79482277367797,0.0,0.0,0.0
41615,2024,119,77.0,54.0,76.0,193699.0,421063622.0,421063622.0,30745726.0,3.0,1.0,,0.3333333333333333,1.0,1,26458.0,44.97694459142792,29.10272885327689,20.409705949051325,15914.41613122685,1162.057827500189,15914.41613122685
41615,2025,118,69.0,41.0,116.0,108733.0,161779381.0,161779381.0,29173642.0,2.0,1.0,,0.5,1.0,1,26742.0,44.125345897838606,25.802109041956474,15.331687981452397,6049.636564206117,1090.9296986014508,6049.636564206117
41660,2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10104.0,1.979414093428345,0.0,0.0,0.0,0.0,0.0
41660,2005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10236.0,2.9308323563892142,0.0,0.0,0.0,0.0,0.0
41660,2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10361.0,3.8606312132033587,0.0,0.0,0.0,0.0,0.0
41660,2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10490.0,1.9065776930409912,0.0,0.0,0.0,0.0,0.0
41660,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,10741.0,1.8620240201098595,0.0,0.0,0.0,0.0,0.0
41660,2011,3,5.0,3.0,114.6,45.0,0.0,0.0,0.0,0.0,0.0,,,,0,10975.0,2.733485193621868,4.555808656036446,2.733485193621868,0.0,0.0,0.0
41660,2013,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,11219.0,0.8913450396648542,5.348070237989126,0.0,0.0,0.0,0.0
41660,2014,4,3.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,,,,0,11341.0,3.527025835464245,2.6452693765981836,1.7635129177321225,0.0,0.0,0.0
41660,2015,4,5.0,2.0,0.0,147.02,0.0,0.0,0.0,0.0,0.0,,,,0,11464.0,3.489183531053733,4.361479413817166,1.7445917655268666,0.0,0.0,0.0
41660,2016,6,4.0,9.0,24.75,204.23,0.0,0.0,0.0,0.0,0.0,,,,0,11581.0,5.1808997495898454,3.4539331663932304,7.771349624384769,0.0,0.0,0.0
41660,2017,3,13.0,8.0,86.5,1134.3,0.0,0.0,0.0,0.0,0.0,,,,0,11699.0,2.56432173690059,11.112060859902554,6.838191298401573,0.0,0.0,0.0
41660,2018,1,4.0,10.0,43.1,503.4,0.0,0.0,0.0,0.0,0.0,,,,0,11821.0,0.8459521191100583,3.383808476440233,8.459521191100583,0.0,0.0,0.0
41660,2019,2,4.0,14.0,92.2,661.2,0.0,0.0,0.0,0.0,0.0,,,,0,11930.0,1.6764459346186087,3.3528918692372174,11.735121542330258,0.0,0.0,0.0
41660,2021,6,10.0,10.0,1.5,221.4,0.0,0.0,0.0,0.0,0.0,,,,0,10989.0,5.46000546000546,9.1000091000091,9.1000091000091,0.0,0.0,0.0
41660,2022,5,13.0,5.0,11.6,80.2,0.0,0.0,0.0,0.0,0.0,,,,0,11124.0,4.494786048184106,11.686443725278677,4.494786048184106,0.0,0.0,0.0
