divipola5,anio,hurto_personas_total,hurto_vehiculos_total,hurto_residencias_total,hurto_comercio_total,capturas_total,homicidios_total,estupefacientes_operativos,estupe_basuco_cantidad,estupe_marihuana_cantidad,hurto_total,gasto_planeado_total,gasto_vigilancia_armada,gasto_ejecutado_total,num_procesos,num_adjudicados,tasa_competencia_promedio,tasa_adjudicacion,share_vigilancia,tuvo_secop,poblacion,hurto_personas_per_capita,hurto_vehiculos_per_capita,hurto_residencias_per_capita,hurto_comercio_per_capita,hurto_total_per_capita,capturas_per_capita,homicidios_per_capita,estupefacientes_per_capita,gasto_per_capita,gasto_ejecutado_per_capita,gasto_vigilancia_per_capita
68522,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,3474.0,2.878526194588371,0.0,0.0,0.0,2.878526194588371,0.0,0.0,0.0,0.0,0.0,0.0
68524,2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,2465.0,4.056795131845842,0.0,0.0,0.0,4.056795131845842,0.0,0.0,0.0,0.0,0.0,0.0
68524,2007,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,2403.0,8.322929671244278,0.0,0.0,0.0,8.322929671244278,0.0,4.161464835622139,0.0,0.0,0.0,0.0
68524,2009,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,2363.0,16.92763436309776,0.0,16.92763436309776,0.0,33.85526872619552,0.0,0.0,0.0,0.0,0.0,0.0
68524,2010,2,0.0,1.0,1.0,0.0,0.0,3.0,0.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,2340.0,8.547008547008547,0.0,4.273504273504273,4.273504273504273,17.094017094017094,0.0,0.0,12.820512820512821,0.0,0.0,0.0
68524,2011,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,2319.0,30.1854247520483,0.0,4.3122035360068995,0.0,34.497628288055196,0.0,0.0,0.0,0.0,0.0,0.0
68524,2012,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,2295.0,17.429193899782135,0.0,4.357298474945534,0.0,21.786492374727672,0.0,4.357298474945534,0.0,0.0,0.0,0.0
68524,2013,4,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,2285.0,17.5054704595186,0.0,8.7527352297593,0.0,26.2582056892779,8.7527352297593,0.0,4.37636761487965,0.0,0.0,0.0
68524,2014,4,0.0,0.0,0.0,4.0,1.0,9.0,4.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,2264.0,17.6678445229682,0.0,0.0,0.0,17.6678445229682,17.6678445229682,4.41696113074205,39.75265017667844,0.0,0.0,0.0
68524,2016,3,0.0,1.0,0.0,0.0,0.0,6.0,10.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,2227.0,13.47103726986978,0.0,4.49034575662326,0.0,17.96138302649304,0.0,0.0,26.94207453973956,0.0,0.0,0.0
68524,2017,2,0.0,2.0,0.0,0.0,1.0,6.0,17.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,2220.0,9.00900900900901,0.0,9.00900900900901,0.0,18.01801801801802,0.0,4.504504504504505,27.027027027027028,0.0,0.0,0.0
68524,2019,3,0.0,4.0,0.0,5.0,0.0,1.0,0.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,2175.0,13.793103448275861,0.0,18.39080459770115,0.0,32.18390804597701,22.988505747126435,0.0,4.597701149425287,0.0,0.0,0.0
68524,2021,1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,2597.0,3.850596842510589,0.0,3.850596842510589,7.701193685021178,15.402387370042357,7.701193685021178,0.0,0.0,0.0,0.0,0.0
68524,2022,4,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,2618.0,15.278838808250573,0.0,7.639419404125286,0.0,22.91825821237586,15.278838808250573,0.0,0.0,0.0,0.0,0.0
68524,2025,2,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,2688.0,7.44047619047619,0.0,0.0,3.720238095238095,11.160714285714285,11.160714285714285,3.720238095238095,0.0,0.0,0.0,0.0
68533,2003,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,3568.0,2.802690582959641,0.0,0.0,0.0,2.802690582959641,0.0,2.802690582959641,0.0,0.0,0.0,0.0
68533,2005,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,3671.0,5.448106782892944,0.0,0.0,0.0,5.448106782892944,0.0,2.724053391446472,0.0,0.0,0.0,0.0
68533,2007,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,3765.0,2.6560424966799467,0.0,0.0,0.0,2.6560424966799467,0.0,2.6560424966799467,0.0,0.0,0.0,0.0
68533,2009,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,3845.0,15.604681404421328,0.0,7.802340702210664,0.0,23.407022106631988,0.0,0.0,0.0,0.0,0.0,0.0
68533,2010,1,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,3894.0,2.568053415511043,0.0,5.136106831022086,2.568053415511043,10.272213662044171,5.136106831022086,2.568053415511043,0.0,0.0,0.0,0.0
68533,2011,9,0.0,2.0,2.0,8.0,1.0,1.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,3940.0,22.842639593908633,0.0,5.0761421319796955,5.0761421319796955,32.994923857868024,20.304568527918782,2.5380710659898478,2.5380710659898478,0.0,0.0,0.0
68533,2012,4,0.0,0.0,0.0,2.0,0.0,4.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,3975.0,10.062893081761006,0.0,0.0,0.0,10.062893081761006,5.031446540880503,0.0,10.062893081761006,0.0,0.0,0.0
68533,2013,5,0.0,0.0,0.0,4.0,0.0,3.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,4028.0,12.413108242303872,0.0,0.0,0.0,12.413108242303872,9.930486593843098,0.0,7.4478649453823245,0.0,0.0,0.0
68533,2014,2,0.0,0.0,0.0,4.0,0.0,6.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,4064.0,4.921259842519685,0.0,0.0,0.0,4.921259842519685,9.84251968503937,0.0,14.763779527559056,0.0,0.0,0.0
68533,2015,1,1.0,0.0,0.0,2.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,4112.0,2.4319066147859925,2.4319066147859925,0.0,0.0,4.863813229571985,4.863813229571985,2.4319066147859925,12.15953307392996,0.0,0.0,0.0
68533,2016,2,0.0,4.0,0.0,7.0,1.0,7.0,0.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,4158.0,4.81000481000481,0.0,9.62000962000962,0.0,14.43001443001443,16.835016835016834,2.405002405002405,16.835016835016834,0.0,0.0,0.0
68533,2017,1,1.0,3.0,2.0,7.0,0.0,8.0,0.8,212.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,4201.0,2.38038562247084,2.38038562247084,7.141156867412521,4.76077124494168,16.66269935729588,16.66269935729588,0.0,19.04308497976672,0.0,0.0,0.0
68533,2018,1,0.0,3.0,1.0,2.0,1.0,1.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0,4252.0,2.351834430856068,0.0,7.055503292568203,2.351834430856068,11.759172154280337,4.703668861712136,2.351834430856068,2.351834430856068,0.0,0.0,0.0
68533,2021,3,1.0,1.0,1.0,5.0,0.0,1.0,0.0,125.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,4795.0,6.256517205422315,2.0855057351407718,2.0855057351407718,2.0855057351407718,12.51303441084463,10.427528675703858,0.0,2.0855057351407718,0.0,0.0,0.0
68533,2022,4,0.0,2.0,0.0,2.0,0.0,6.0,16.5,131.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,4851.0,8.245722531436817,0.0,4.1228612657184085,0.0,12.368583797155226,4.1228612657184085,0.0,12.368583797155226,0.0,0.0,0.0
68533,2023,4,0.0,3.0,1.0,5.0,1.0,8.0,4.1,264.71,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,4901.0,8.161599673536013,0.0,6.12119975515201,2.0403999183840034,16.323199347072027,10.201999591920018,2.0403999183840034,16.323199347072027,0.0,0.0,0.0
68533,2024,1,0.0,5.0,0.0,9.0,0.0,9.0,10.3,277.95,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,4925.0,2.030456852791878,0.0,10.152284263959391,0.0,12.18274111675127,18.274111675126903,0.0,18.274111675126903,0.0,0.0,0.0
68533,2025,2,1.0,0.0,1.0,9.0,0.0,15.0,13.8,337.2,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,4947.0,4.042854255104103,2.0214271275520517,0.0,2.0214271275520517,8.085708510208207,18.192844147968465,0.0,30.32140691328078,0.0,0.0,0.0
68547,2003,172,62.0,70.0,57.0,0.0,19.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,,,,0,111569.0,15.41646873235397,5.5570991942206165,6.274144251539406,5.108946033396374,32.356658211510364,0.0,1.7029820111321243,0.0,0.0,0.0,0.0
68547,2004,155,39.0,49.0,23.0,0.0,12.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,,,,0,114477.0,13.539837696655223,3.4067978720616368,4.280335787974877,2.0091372066004527,23.23610856329219,0.0,1.0482454990958883,0.0,0.0,0.0,0.0
68547,2005,137,25.0,38.0,15.0,0.0,17.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,,,,0,117405.0,11.669008985988672,2.12938120182275,3.2366594267705806,1.27762872109365,18.312678335675653,0.0,1.4479792172394703,0.0,0.0,0.0,0.0
68547,2006,230,49.0,75.0,32.0,0.0,14.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,,,,0,120394.0,19.103942056913134,4.0699702642988855,6.229546322906457,2.6579397644400884,32.06139840855857,0.0,1.1628486469425385,0.0,0.0,0.0,0.0
68547,2007,140,26.0,17.0,17.0,0.0,16.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,,,0,123402.0,11.34503492650038,2.1069350577786423,1.3776113839321893,1.3776113839321893,16.207192752143403,0.0,1.296575420171472,0.0,0.0,0.0,0.0
68547,2009,244,23.0,50.0,31.0,0.0,25.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,,,,0,129572.0,18.831228969221748,1.7750748618528693,3.8588583953323248,2.3924922051060413,26.857654431512984,0.0,1.9294291976661624,0.0,0.0,0.0,0.0
68547,2010,253,23.0,52.0,47.0,207.0,18.0,479.0,3271.8,14797.5,375.0,0.0,0.0,0.0,0.0,0.0,,,,0,132725.0,19.061970239216425,1.7329063853833113,3.9178753060840084,3.5411565266528537,28.2539084573366,15.596157468449803,1.3561876059521567,36.08965906950461,0.0,0.0,0.0
68547,2011,368,33.0,79.0,54.0,250.0,17.0,343.0,3078.4,431436.0,534.0,0.0,0.0,0.0,0.0,0.0,,,,0,135930.0,27.072758037225043,2.4277201500772456,5.811814904730376,3.9726329728536744,39.28492606488634,18.391819318767013,1.2506437136761568,25.23357610534834,0.0,0.0,0.0
68547,2012,341,33.0,115.0,58.0,282.0,21.0,299.0,2991.5,24482.9,547.0,0.0,0.0,0.0,0.0,0.0,,,,0,139178.0,24.50099872106224,2.3710643923608616,8.262800155196942,4.167325295664544,39.302188564284585,20.261822989265546,1.5088591587750937,21.48328040351205,0.0,0.0,0.0
68547,2013,424,19.0,80.0,61.0,346.0,21.0,298.0,43091.5,33197.0,584.0,0.0,0.0,0.0,0.0,0.0,,,,0,142483.0,29.757936034474287,1.333492416639178,5.61470491216496,4.281212495525782,40.98734585880421,24.28359874511345,1.473860039443302,20.914775797814478,0.0,0.0,0.0
68547,2014,409,35.0,85.0,61.0,425.0,13.0,352.0,5491.0,27830.0,590.0,0.0,0.0,0.0,0.0,0.0,,,,0,145848.0,28.04289397180626,2.399758652844057,5.827985299764138,4.182436509242499,40.45307443365695,29.13992649882069,0.8913389281992211,24.13471559431737,0.0,0.0,0.0
68547,2015,415,40.0,82.0,56.0,467.0,12.0,403.0,8434.0,36612.8,593.0,0.0,0.0,0.0,0.0,0.0,,,,0,149248.0,27.806067753001713,2.6801029159519727,5.494210977701544,3.7521440823327614,39.732525728987994,31.29020154373928,0.8040308747855919,27.00203687821612,0.0,0.0,0.0
68547,2016,623,61.0,136.0,69.0,475.0,18.0,351.0,8330.0,27899.0,889.0,0.0,0.0,0.0,0.0,0.0,,,,0,152707.0,40.797081993621774,3.9945778517029344,8.9059440628131,4.5184569142213515,58.21606082235916,31.105319337031045,1.1787278906664396,22.985193867995573,0.0,0.0,0.0
68547,2017,612,61.0,175.0,150.0,503.0,13.0,283.0,8708.0,91678.0,998.0,0.0,0.0,0.0,0.0,0.0,,,,0,156207.0,39.17878200080663,3.9050746765509867,11.203083088465945,9.602642647256525,63.88958241308008,32.200861677133545,0.8322290294288989,18.116985794490642,0.0,0.0,0.0
68547,2018,640,85.0,173.0,171.0,331.0,17.0,136.0,1759.6,16356.0,1069.0,0.0,0.0,0.0,0.0,0.0,,,,0,159760.0,40.0600901352028,5.320480721081623,10.828743114672006,10.703555332999498,66.91286930395593,20.7185778668002,1.0640961442163244,8.512769153730595,0.0,0.0,0.0
68547,2019,724,70.0,181.0,178.0,276.0,15.0,123.0,226.7,214240.6,1153.0,0.0,0.0,0.0,0.0,0.0,,,,0,163362.0,44.3187522189983,4.2849622311186195,11.079688054749575,10.896046816273062,70.57944932113955,16.894993939839132,0.9182061923825614,7.529290777537003,0.0,0.0,0.0
68547,2020,525,94.0,137.0,101.0,294.0,26.0,121.0,494.7,72862.84,857.0,0.0,0.0,0.0,0.0,0.0,,,,0,182403.0,28.782421341754247,5.153424011666474,7.510841378705393,5.537189629556532,46.98387636168265,16.11815595138238,1.4254151521630676,6.633662823528122,0.0,0.0,0.0
68547,2021,753,109.0,130.0,110.0,291.0,29.0,168.0,2082.0,10630.24,1102.0,0.0,0.0,0.0,0.0,0.0,,,,0,186850.0,40.2997056462403,5.833556328605833,6.957452502006958,5.887075194005886,58.977789670858975,15.573989831415574,1.552047096601552,8.991169387208991,0.0,0.0,0.0
68547,2022,938,108.0,142.0,89.0,329.0,23.0,283.0,1891.27,63659.95,1277.0,6869047440.0,6869047440.0,3400000000.0,3.0,1.0,,0.3333333333333333,1.0,1,188698.0,49.709058919543395,5.72343109094956,7.525251989952199,4.716531176801026,67.67427317724618,17.435266934466714,1.2188788434429618,14.99750924758079,36402.333040095815,18018.208990026393,36402.333040095815
68547,2023,1052,108.0,142.0,91.0,376.0,17.0,283.0,3687.53,668296.96,1393.0,4420000000.0,4420000000.0,2220000000.0,2.0,1.0,,0.5,1.0,1,190712.0,55.161709803263555,5.662989219346448,7.445782121733294,4.771592768153027,73.04207391249632,19.715592096983936,0.8913964511934225,14.839129158102269,23176.307731028985,11640.588950878811,23176.307731028985
68547,2024,806,122.0,116.0,102.0,427.0,26.0,306.0,2632.64,19241.92,1146.0,7202691307.0,7202691307.0,4002691307.0,3.0,2.0,,0.6666666666666666,1.0,1,192193.0,41.93701123349966,6.347785819462728,6.035599631620299,5.307165193321297,59.627561877903986,22.217250368119544,1.35280681398386,15.92149557996389,37476.345688968904,20826.41567070601,37476.345688968904
68547,2025,613,83.0,89.0,75.0,413.0,32.0,259.0,5810.34,74598.51000000001,860.0,9606234056.0,9594861516.0,4744979485.0,7.0,2.0,,0.2857142857142857,0.9988161291996736,1,193440.0,31.68941273779983,4.290736145574855,4.600909842845327,3.8771712158808938,44.458229942100914,21.350289495450784,1.6542597187758479,13.389164598842019,49660.01889991729,24529.46383891646,49601.227853598015
68549,2003,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,4320.0,2.314814814814815,0.0,2.314814814814815,0.0,4.62962962962963,0.0,2.314814814814815,0.0,0.0,0.0,0.0
68549,2005,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,4420.0,2.262443438914027,0.0,4.524886877828054,0.0,6.787330316742081,0.0,0.0,0.0,0.0,0.0,0.0
68549,2006,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0,4472.0,2.23613595706619,4.47227191413238,0.0,0.0,6.708407871198569,0.0,0.0,0.0,0.0,0.0,0.0
68549,2007,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,4557.0,4.388852315119596,2.194426157559798,0.0,2.194426157559798,8.777704630239192,0.0,0.0,0.0,0.0,0.0,0.0
68549,2009,4,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,4717.0,8.479966080135679,4.239983040067839,2.1199915200339197,2.1199915200339197,16.959932160271357,0.0,0.0,0.0,0.0,0.0,0.0
68549,2010,11,1.0,2.0,0.0,6.0,0.0,1.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,4791.0,22.959716134418702,2.087246921310791,4.174493842621582,0.0,29.221456898351075,12.523481527864746,0.0,2.087246921310791,0.0,0.0,0.0
68549,2011,6,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1485.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,4873.0,12.31274368971886,0.0,4.104247896572953,0.0,16.41699158629181,6.15637184485943,2.0521239482864764,12.31274368971886,0.0,0.0,0.0
68549,2012,9,0.0,5.0,0.0,5.0,0.0,28.0,0.0,399.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,4956.0,18.159806295399516,0.0,10.088781275221953,0.0,28.248587570621467,10.088781275221953,0.0,56.497175141242934,0.0,0.0,0.0
68549,2013,2,0.0,3.0,1.0,4.0,0.0,29.0,0.0,356.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,5033.0,3.9737730975561294,0.0,5.960659646334195,1.9868865487780647,11.92131929266839,7.947546195112259,0.0,57.61970991456388,0.0,0.0,0.0
68549,2014,6,0.0,2.0,1.0,9.0,0.0,27.0,0.0,101623.8,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,5114.0,11.732499022291748,0.0,3.9108330074305826,1.9554165037152913,17.59874853343762,17.59874853343762,0.0,52.79624560031287,0.0,0.0,0.0
68549,2015,7,0.0,1.0,0.0,9.0,0.0,57.0,6.0,356.5,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,5201.0,13.458950201884253,0.0,1.9227071716977504,0.0,15.381657373582003,17.304364545279753,0.0,109.59430878677178,0.0,0.0,0.0
68549,2016,3,0.0,3.0,0.0,12.0,0.0,50.0,20.0,1007.8,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,5285.0,5.676442762535478,0.0,5.676442762535478,0.0,11.352885525070956,22.705771050141912,0.0,94.6073793755913,0.0,0.0,0.0
68549,2017,1,0.0,6.0,5.0,8.0,1.0,14.0,16.0,283.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,5373.0,1.8611576400521124,0.0,11.166945840312675,9.305788200260562,22.33389168062535,14.889261120416899,1.8611576400521124,26.056206960729575,0.0,0.0,0.0
68549,2018,5,0.0,9.0,8.0,10.0,0.0,2.0,0.0,1050.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,0,5460.0,9.157509157509157,0.0,16.483516483516482,14.652014652014651,40.2930402930403,18.315018315018314,0.0,3.663003663003663,0.0,0.0,0.0
68549,2019,5,1.0,6.0,1.0,12.0,0.0,1.0,0.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,5545.0,9.017132551848512,1.8034265103697025,10.820559062218216,1.8034265103697025,23.444544634806128,21.64111812443643,0.0,1.8034265103697025,0.0,0.0,0.0
68549,2020,3,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,5318.0,5.641218503196691,0.0,3.7608123354644603,5.641218503196691,15.043249341857841,16.92365550959007,0.0,0.0,0.0,0.0,0.0
68549,2021,7,0.0,2.0,1.0,7.0,0.0,1.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,0,5379.0,13.013571295779885,0.0,3.718163227365681,1.8590816136828405,18.59081613682841,13.013571295779885,0.0,1.8590816136828405,0.0,0.0,0.0
68549,2022,5,0.0,4.0,3.0,9.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,5407.0,9.247272054743851,0.0,7.39781764379508,5.54836323284631,22.19345293138524,16.645089698538932,7.39781764379508,0.0,0.0,0.0,0.0
68549,2023,3,0.0,6.0,4.0,14.0,1.0,1.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,5485.0,5.469462169553327,0.0,10.938924339106654,7.292616226071103,23.701002734731084,25.524156791248863,1.8231540565177757,1.8231540565177757,0.0,0.0,0.0
68549,2024,7,1.0,1.0,5.0,17.0,0.0,5.0,0.0,1189.75,14.0,23775028.0,23775028.0,0.0,2.0,0.0,,0.0,1.0,1,5526.0,12.667390517553383,1.8096272167933405,1.8096272167933405,9.048136083966703,25.334781035106765,30.76366268548679,0.0,9.048136083966703,4302.393774882375,0.0,4302.393774882375
68549,2025,2,1.0,0.0,1.0,15.0,1.0,8.0,0.0,134.3,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,5544.0,3.6075036075036073,1.8037518037518037,0.0,1.8037518037518037,7.215007215007215,27.056277056277054,1.8037518037518037,14.43001443001443,0.0,0.0,0.0
68572,2004,9,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,0,14794.0,6.083547384074626,5.407597674733,0.0,0.675949709341625,12.167094768149251,0.0,3.3797485467081247,0.0,0.0,0.0,0.0
68572,2005,7,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,14538.0,4.8149676709313525,2.063557573256294,2.751410097675058,0.0,9.629935341862705,0.0,0.6878525244187645,0.0,0.0,0.0,0.0
68572,2006,26,3.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,0,14280.0,18.207282913165265,2.100840336134454,3.5014005602240896,2.100840336134454,25.910364145658264,0.0,4.201680672268908,0.0,0.0,0.0,0.0
68572,2007,8,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,0,14062.0,5.689091167685962,0.7111363959607453,3.555681979803726,2.133409187882236,12.08931873133267,0.0,0.7111363959607453,0.0,0.0,0.0,0.0
68572,2009,28,10.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,0,13658.0,20.50080538878313,7.321716210279689,2.1965148630839066,2.1965148630839066,32.215551325230635,0.0,1.464343242055938,0.0,0.0,0.0,0.0
